Timestamp,PM2.5,PM10,NO2,SO2,CO,O3
2023-01-01 16:00:00,24.27940017871415,60.38979696582436,20.269669930855557,8.758493300711528,0.9405422140291091,75.80255303422527
2023-01-01 17:00:00,10.319224280306223,65.08747294016081,5.0746386352802695,1.9378947861211702,2.3347961457069344,46.24561413311585
2023-01-01 18:00:00,13.046590422485206,41.895550633481164,9.142271917844162,2.4235441834669,4.237840471672544,23.05210359252796
2023-01-01 19:00:00,11.112585503336225,58.82603510006404,28.850993219618587,9.05618932925524,0.9360360628427664,24.95559830045029
2023-01-01 20:00:00,11.300676073377787,48.001817169938974,6.205051029762396,14.92937473589074,1.6920141880682917,71.68425726238948
2023-01-01 21:00:00,16.922869730328006,59.01564318356627,16.36712464021479,5.988194170461227,1.3579396621365842,73.1221849448389
2023-01-01 22:00:00,23.10736408624884,26.662408235703417,18.731254294582506,13.114300595404142,3.543051146948365,71.1471536631229
2023-01-01 23:00:00,27.063481232297605,81.1791241405605,14.97513746830935,9.93940342996975,0.1711923334821291,38.748546052722624
2023-01-02 00:00:00,13.239662904611365,40.086379789749515,21.975801839211933,4.377596149904738,2.564340114409436,53.38251346358459
2023-01-02 01:00:00,21.70836447437773,46.91495637710829,24.554500106604323,7.19928546247179,0.4722931058263772,38.96516977817086
2023-01-02 02:00:00,41.16891706077983,41.68608508695026,20.669569771216683,3.882993036530748,2.929380934177903,74.76948811266413
2023-01-02 03:00:00,24.122936561669135,34.35967898586342,19.416384973032045,12.063833635423078,4.545077279699734,62.3807851024635
2023-01-02 04:00:00,16.16989770832312,30.456667558918944,6.0715226255276376,9.843275128034847,4.239196806904233,69.95827472319667
2023-01-02 05:00:00,18.71911557670437,77.26045278888527,11.22664969539927,6.339039813280329,0.3581109673713655,26.570320211749944
2023-01-02 06:00:00,37.44947535833561,87.99168967385438,12.110113100059397,4.749422880842182,3.391110004441385,57.237839518968975
2023-01-02 07:00:00,46.98554971045186,96.59566722994393,6.832356467218416,3.3834975704330956,1.8395179396108818,55.082096995587385
2023-01-02 08:00:00,22.066351845504713,83.77917284640773,29.80992335447538,8.752600517302476,2.5011636396371357,55.187068213588894
2023-01-02 09:00:00,33.2690062677046,34.795980725255895,21.73620143415929,9.244548020935621,3.8801734731996818,30.678136203421058
2023-01-02 10:00:00,47.832047626899524,74.29664489930289,9.683085010689904,13.67824918749672,1.9953132732972791,57.28265709274947
2023-01-02 11:00:00,44.38290604770378,54.161243523633246,9.112716315340478,12.271920691845727,3.029631346209452,68.31424784756176
2023-01-02 12:00:00,35.990971295169814,68.70214681353387,25.366868409488674,11.662852697919357,2.959734630605358,62.805575579492356
2023-01-02 13:00:00,33.14587191894968,89.21626277667966,22.348835049296135,10.501093238872341,1.2311197988067888,61.11723017570721
2023-01-02 14:00:00,16.541267853242395,58.0609374639502,5.133047685287938,1.140126707758475,3.2152353391766075,48.33584800009491
2023-01-02 15:00:00,16.257484236538936,38.43988813557996,18.387342117262694,11.760121457487418,3.77521820843834,61.41051910196237
2023-01-02 16:00:00,19.623017261995166,59.30781607288053,19.850139865362912,7.430186054123842,0.5408450635577143,40.71705131434149
2023-01-02 17:00:00,12.9703026521317,36.049530490032325,6.983589961956533,13.690669734674474,2.336775503461162,46.28300798756614
2023-01-02 18:00:00,20.951927138680396,97.78958319976357,23.082009949945984,8.507984876482201,1.306178955656949,69.21087730838858
2023-01-02 19:00:00,35.10407920721516,59.69738109730237,18.16979672837985,7.1567481196100395,1.4444590842863603,22.05680530080378
2023-01-02 20:00:00,11.747142529829592,26.367287083644506,28.113574924160233,4.909475933932335,1.3132197855666423,77.86754571632463
2023-01-02 21:00:00,40.946736542691426,73.33532054699498,14.680740284036315,4.382712886413897,1.6746068681208068,71.00024193731475
2023-01-02 22:00:00,41.548893022888095,21.777735660699584,21.563804817595457,13.734180021719858,3.95288993333269,62.81626849587836
2023-01-02 23:00:00,47.581243575785436,47.43464816399594,8.702763022570426,10.879014412300588,0.4237997332906235,70.07564102005465
2023-01-03 00:00:00,22.144896877030902,34.798626386003136,13.272048803220999,4.754161954009267,4.463292797052487,32.79411694370066
2023-01-03 01:00:00,42.30420242800135,35.16775754316065,20.564699498505675,3.1601228722300725,0.1358257790825197,45.076701312453196
2023-01-03 02:00:00,22.61194149476286,36.94922852958901,27.474358799517383,7.870705946329053,4.463443242113526,38.43253313245543
2023-01-03 03:00:00,28.400387097541838,39.77288186011418,16.850043158630704,4.852996581509606,4.040123244954372,62.443423294436116
2023-01-03 04:00:00,18.3116969693407,93.1919593158344,8.607462464789082,8.770608895556443,4.1584610233878765,55.34412757119897
2023-01-03 05:00:00,21.290675176459164,40.2429271198931,9.937647962236568,6.370409013337299,3.4846406279527717,66.713876129021
2023-01-03 06:00:00,33.977769794188944,20.00904661134576,6.755741972731428,4.736980197276837,2.8899378632093726,62.7031127384159
2023-01-03 07:00:00,44.61307625867169,81.59270759822358,25.899453067621078,13.970414669405022,1.893612662635005,73.6517434580519
2023-01-03 08:00:00,44.96694151723085,51.405403074990275,25.452192127825366,2.608606100185822,2.241800235791668,50.10024976557234
2023-01-03 09:00:00,32.969974436673326,39.01989207000792,25.98148102652678,4.751370754141627,1.8402925776619554,29.810524335290033
2023-01-03 10:00:00,44.858634312538925,91.11559963384741,27.749451333576562,4.621009561290412,2.874247042707274,57.521578495200586
2023-01-03 11:00:00,35.536791038660226,76.88059112127098,29.35678943779133,1.591508703859024,4.690609629428849,75.98214038654815
2023-01-03 12:00:00,11.326185685185251,44.34800972127833,11.76502846397907,2.6184823006021807,0.44023822437846183,27.37835578535615
2023-01-03 13:00:00,12.652944227328721,27.604464083405187,18.73152990976963,9.346153069219396,1.7289502459818364,51.4399714109065
2023-01-03 14:00:00,39.779327096195615,44.73032955635868,9.545728563185623,1.4859690540436499,0.1925906469551778,32.65992293890363
2023-01-03 15:00:00,27.88226312154211,83.65317391200497,16.72026522664621,13.389836155624092,4.893587811250422,30.606877952648794
2023-01-03 16:00:00,42.26831115438567,99.61494338018773,6.789619166373024,1.7851185675304324,4.563513247072423,27.378519580941845
2023-01-03 17:00:00,23.08678138481218,42.154376860266645,10.395684319343626,4.349579958439245,4.683106020457046,77.8762807963483
2023-01-03 18:00:00,31.232877798446594,34.63349020536617,15.906264309521685,9.297584204239342,3.8452148640587893,59.05602785335634
2023-01-03 19:00:00,18.43183541277982,27.049473844509535,28.403977640298567,1.4225200240984686,4.228063856423595,29.06401892385124
2023-01-03 20:00:00,42.99075263895365,73.98594848734058,10.032783731820874,1.983969841782882,0.5827557664883946,63.27296289495664
2023-01-03 21:00:00,24.255001861092154,28.53660974305649,19.782267224926777,9.872130419793566,3.5224482988431114,47.59379023690194
2023-01-03 22:00:00,26.0990780348325,89.05205808148102,9.933934910408302,12.661062573873455,2.2803569101221064,52.320524625306945
2023-01-03 23:00:00,45.01168903426194,96.25495608732442,12.111001068198187,11.040409909294405,4.673779316095998,60.746845208045535
2023-01-04 00:00:00,19.690994452981407,93.1829002290653,8.474899781849105,8.036914851732377,2.942785370948344,35.291739029955224
2023-01-04 01:00:00,23.498129284785225,39.29890752167136,12.131080122165695,9.135024322066403,3.609393487220495,55.69265638134866
2023-01-04 02:00:00,33.995967174124985,61.979846703550194,28.940161354898994,1.5020785681531168,0.4139461960195494,73.69853712989844
2023-01-04 03:00:00,47.68932623270268,65.63686013616595,8.631526554462742,4.926521360900931,2.0875277431365284,40.91559363702601
2023-01-04 04:00:00,46.87213879907067,69.85029630131241,28.82111127059042,6.322568390368929,3.0778668213243234,38.489275045243055
2023-01-04 05:00:00,32.75617632306819,56.960769783903736,8.999619681250985,4.466697112323408,0.5125101618972876,29.233307324685036
2023-01-04 06:00:00,34.83428432996313,64.87581859263322,12.368480534216317,12.49459069057673,2.2002702921946833,64.91547885709105
2023-01-04 07:00:00,42.58179238023242,28.355856400455153,7.529774005219995,6.905671480497089,2.4302684670941033,72.28324690542007
2023-01-04 08:00:00,17.729403921807698,80.73661237441274,11.304129417293655,14.31416775653216,4.647756729954547,75.05980278549359
2023-01-04 09:00:00,49.29728262557199,73.69549432661847,15.280085831620328,7.249711306837488,3.257803696662766,27.75622735608928
2023-01-04 10:00:00,42.780246723471095,35.355887090555,11.992500502218043,10.754196966755675,4.4942334176268215,56.00315481326437
2023-01-04 11:00:00,21.81507324672527,94.76957670323577,14.515365656512717,9.500177612291143,1.006445635277059,70.65213387927805
2023-01-04 12:00:00,40.51714043785251,47.98331923327865,19.886104287095026,8.798362428231673,3.993065991743809,23.458559621399807
2023-01-04 13:00:00,38.27422406617748,77.37958595405203,9.9775831128471,9.949521139386585,1.0693857949503744,26.593613934762008
2023-01-04 14:00:00,14.044308517188595,31.366735251789244,8.834919969362865,7.44665689483634,0.35631436382886883,45.82699010655044
2023-01-04 15:00:00,29.180458356294668,21.213257834779,17.905480094671102,1.4567881542867775,0.7435549244507251,20.115680340880406
2023-01-04 16:00:00,37.88623735230901,69.81533639267141,22.28891288192633,5.056881972769434,4.962849157993958,64.20138048071092
2023-01-04 17:00:00,46.52594242970383,42.472864511455946,21.839122374743763,4.769580764513629,1.2124277525202278,77.38204140161909
2023-01-04 18:00:00,17.786445750635682,57.306486594601644,7.119762797255554,5.4797043117988,4.855496313003071,32.93446106248885
2023-01-04 19:00:00,10.774216470434293,34.90731891175016,15.202396742625087,2.8873577646300457,3.3832019066070362,64.390758530141
2023-01-04 20:00:00,26.053730331152035,47.20343271765528,7.959714153440837,3.669953167211892,4.970606730053508,55.03887563745488
2023-01-04 21:00:00,34.02760028279019,89.97346137423409,26.647742619062964,3.5678949464836096,4.168269861990542,68.46379236656725
2023-01-04 22:00:00,39.30801765994171,66.45837582516677,7.619176660578123,6.767388774689504,2.048318140420627,46.97722400769115
2023-01-04 23:00:00,34.105053778446276,86.4159088496032,25.693329183679346,5.877611871829746,3.0158994766847975,72.98277799887957
2023-01-05 00:00:00,47.35648615264234,73.83553236139386,11.543734567340575,14.178954893735767,4.372006611364129,24.06934760467816
2023-01-05 01:00:00,46.47113056174616,40.68350714424545,9.59565179875738,9.622138421485902,0.968217985691991,64.40721597617849
2023-01-05 02:00:00,29.7471724279742,34.404764181391336,14.822953597074136,8.867855617933312,4.183139045863032,40.43686321755102
2023-01-05 03:00:00,14.811686556890065,91.21309970655372,7.631118915955017,3.678251786255725,2.2169004893556696,33.698087867939904
